Zone Name,Date,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureLow,apparentTemperatureHigh,apparentTemperatureLow,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,temperatureMin,temperatureMax,apparentTemperatureMin,apparentTemperatureMax,Patients Admitted,quartile,class
Dhanmondi,09-05-19,0.23,0.0022,0.0082,0.43,93.09,78.91,111.88,85.48,80.18,0.85,1001.3,9.94,22.22,131,0.78,6,9.9,263.2,79.15,93.09,86.28,111.88,15,4,2
Dhanmondi,09-06-19,0.27,0.0037,0.0143,0.45,93.4,78.05,111.08,82.37,79.86,0.83,1000.4,11.34,22.49,130,0.87,7,10,262.5,78.94,93.4,85.64,111.08,18,4,2
Dhanmondi,09-07-19,0.3,0.016,0.0856,0.83,90.11,77.68,109.66,81.23,80.17,0.89,1000.9,13.99,25.13,128,0.75,9,9.612,260.4,78.05,90.11,82.37,109.66,17,4,2
Dhanmondi,09-08-19,0.33,0.0203,0.056,0.85,89.96,78.91,110.47,85.62,80.65,0.92,1002.5,11.81,23.75,140,0.66,7,10,261.7,77.6,89.96,80.86,110.47,8,4,2
Dhanmondi,09-09-19,0.36,0.0249,0.107,0.91,91.57,79.74,113.17,88.51,80.99,0.91,1001.7,8.88,19.07,170,0.98,6,10,255.9,78.91,91.57,85.62,113.17,17,4,2
Dhanmondi,09-10-19,0.39,0.0053,0.0165,0.77,91.93,77.64,112.46,81.09,81,0.88,1002.3,8.74,19.42,164,0.84,8,9.977,260,80.14,91.93,91.63,112.46,20,4,2
Dhanmondi,09-11-19,0.42,0.003,0.0104,0.72,91.36,77.77,111.35,81.41,80.07,0.89,1003.5,9.11,19.17,136,0.99,5,9.989,260.8,77.64,91.36,81.07,111.35,13,4,2
Dhanmondi,09-12-19,0.45,0.0794,0.2657,0.99,83.57,75.74,98.07,78.25,79.61,0.97,1005.8,12.51,24.7,160,0.99,5,6.168,259.6,77.83,83.57,81.74,98.07,17,4,2
Dhanmondi,9/13/2019,0.48,0.0114,0.0393,0.81,86.43,78.78,102.23,84.94,78.98,0.94,1008,9.84,18.39,162,0.99,5,9.694,257,75.74,86.43,78.25,102.23,17,4,2
Dhanmondi,9/14/2019,0.51,0.0062,0.0399,0.51,90.06,78.32,108.87,83.46,79.98,0.9,1007.2,7.99,16.02,165,0.93,5,10,260.9,78.78,90.06,84.94,108.87,9,4,2
Dhanmondi,9/15/2019,0.54,0.012,0.038,0.73,93.89,78.94,111.08,85.58,79.96,0.83,1005.7,7.13,18.79,180,0.92,6,9.901,258.8,78.32,93.89,83.44,111.08,12,4,2
Dhanmondi,9/16/2019,0.57,0.0246,0.1407,0.92,93.33,78.45,108.93,83.41,79.26,0.82,1005.1,6.41,14.67,179,0.89,7,9.641,261.3,78.94,93.33,85.58,108.93,8,4,2
Dhanmondi,9/17/2019,0.61,0.0051,0.0636,0.76,94.54,77.68,107.73,81.1,77.85,0.78,1006.4,5,8.47,156,0.71,6,10,264,78.45,94.54,83.41,107.73,6,3,1
Dhanmondi,9/18/2019,0.64,0.004,0.0354,0.42,94.09,78.97,110.8,84.94,78.35,0.78,1008.5,3.42,9.36,103,0.29,11,10,262,77.68,94.09,81.1,110.8,9,4,2
Dhanmondi,9/19/2019,0.67,0.0002,0.001,0.07,96.68,79.26,112.39,85.65,77.66,0.74,1008.8,2.91,7.57,289,0.17,11,10,261.5,78.96,96.68,84.88,112.39,11,4,2
Dhanmondi,9/20/2019,0.7,0.0007,0.0055,0.19,95.41,79.13,110,85.15,78.33,0.77,1008.1,3.37,10.1,300,0.58,6,10,261.3,79.26,95.41,85.65,110,66,4,2
Dhanmondi,9/21/2019,0.73,0.008,0.0645,0.45,92.61,78.77,114.09,84.61,79.62,0.82,1007.3,4.64,8.18,183,0.67,11,9.939,260.6,79.16,92.61,85.21,114.09,6,3,1
Dhanmondi,9/22/2019,0.77,0.0059,0.0226,0.65,92.21,76.18,107.45,78.38,78.67,0.83,1008.8,4.44,7.91,120,0.97,6,9.994,264.6,78.77,92.21,84.61,107.45,14,4,2
Dhanmondi,9/23/2019,0.8,0.004,0.0271,0.8,90.01,76.26,103.53,78.71,77.27,0.86,1011.3,5.6,9.79,108,0.93,5,10,265.6,76.18,90.01,78.38,103.53,10,4,2
Dhanmondi,9/24/2019,0.84,0.0306,0.1441,0.89,83.03,74.63,93,76.94,76.21,0.91,1012.4,6.89,16.95,121,0.99,5,10,265.5,76.26,83.03,78.58,93,9,4,2
Dhanmondi,9/27/2019,0.95,0.0014,0.0069,0.37,87.31,74.44,99.87,76.74,75.52,0.86,1014.3,6.01,12.22,322,0.98,5,10,269.5,73.21,87.31,75.48,99.87,6,3,1
Dhanmondi,9/28/2019,0.99,0.0039,0.0156,0.82,86.33,72.86,98.12,75.22,75.61,0.88,1013,4.3,10.37,12,0.99,5,9.532,262.3,74.44,86.33,76.74,98.12,6,3,1
Dhanmondi,9/29/2019,0.03,0.035,0.0965,0.99,77.08,72.63,78.34,74.95,74.77,0.97,1013.7,4.57,12.43,20,0.97,5,8.845,255.7,72.86,78.01,75.22,79.04,8,4,2
Dhanmondi,9/30/2019,0.07,0.0366,0.1797,0.98,87.93,73.91,100.86,76.35,76.28,0.9,1010.5,5.08,12.58,165,0.98,5,8.414,255.7,72.63,87.93,74.95,100.86,6,3,1
Dhanmondi,10-01-19,0.11,0.0265,0.0745,0.99,83.09,73.48,90.52,76.08,76.11,0.93,1008.9,4.95,18.82,179,0.84,6,9.117,267.2,73.91,83.09,76.35,90.52,4,3,1
Dhanmondi,10-02-19,0.15,0.0127,0.0419,0.67,88.28,74.46,100.51,77.05,76.78,0.88,1009.1,4.3,16.66,124,0.59,7,9.935,266.4,73.54,88.28,76.15,100.51,6,3,1
Dhanmondi,10-03-19,0.18,0.0029,0.0149,0.44,88.77,76.45,104.76,79,77.42,0.88,1009.1,4.39,9.98,155,0.5,8,10,260.4,74.46,88.77,77.05,104.76,2,3,1
Dhanmondi,10-04-19,0.22,0.01,0.0364,0.64,91.66,76.8,105.86,79.46,77.39,0.83,1008.8,3.9,6.51,201,0.63,7,10,267,76.45,91.66,79,105.86,5,3,1
Dhanmondi,10-05-19,0.25,0.004,0.0469,0.34,91.9,77.2,105.61,79.85,77.7,0.83,1008.6,4.47,7.36,193,0.45,7,9.987,271.3,76.8,91.9,79.46,105.61,3,3,1
Dhanmondi,10-06-19,0.28,0.0093,0.0415,0.55,90.06,76.39,106.85,78.92,77.93,0.85,1009.2,4.96,10.02,186,0.78,7,10,267.5,77.2,90.06,79.85,106.85,7,4,2
Dhanmondi,10-07-19,0.31,0.0003,0.0015,0.18,88.68,75.22,101.23,77.61,77.48,0.86,1010.4,3.38,6.73,144,0.61,6,10,267,76.39,88.68,78.92,101.23,6,3,1
Dhanmondi,10-08-19,0.34,0.0093,0.0302,0.71,89.66,74.55,101.25,76.96,76.29,0.84,1010.9,4.18,7.86,127,0.42,9,10,264.4,75.22,89.66,77.61,101.25,3,3,1
Dhanmondi,10-09-19,0.37,0.0163,0.0993,0.87,89.71,74.13,103.3,76.41,75.77,0.85,1010.8,4.38,9.27,123,0.78,6,9.473,263.6,74.55,89.71,76.96,103.3,4,3,1
Dhanmondi,10-10-19,0.4,0.0058,0.031,0.9,84.45,73.78,92.95,76.16,75.42,0.9,1010.3,5.9,12.45,113,0.79,5,9.499,267.2,74.13,84.45,76.41,92.95,7,4,2
Dhanmondi,10-11-19,0.43,0.0008,0.0029,0.21,89.66,74,99.85,76.57,75.59,0.84,1009.9,4.3,8.07,92,0.28,8,10,273.1,73.78,89.66,76.16,99.85,4,3,1
Dhanmondi,10-12-19,0.46,0.0007,0.0033,0.11,91.25,74.07,99.89,76.04,74.91,0.8,1010.2,4.04,9.25,34,0.21,9,10,273.5,74,91.25,76.57,99.89,7,4,2
Dhanmondi,10/13/2019,0.49,0,0,0,91.76,72.09,97.41,73.95,72.06,0.73,1010.4,5.42,14.57,355,0.03,9,10,271.6,74.07,91.76,76.04,97.41,3,3,1
Dhanmondi,10/14/2019,0.52,0,0.0002,0.01,92.15,72.36,96.74,74.31,71.77,0.74,1011.1,5.77,10.72,331,0.48,7,10,268.6,72.09,92.15,73.95,96.74,3,3,1
Dhanmondi,10/15/2019,0.55,0.0001,0.0003,0.03,92.48,74.82,100.72,77,73.5,0.75,1011.8,3.78,7.42,322,0.36,8,10,269.7,72.73,92.48,74.67,100.72,6,3,1
Dhanmondi,10/16/2019,0.59,0.0009,0.0055,0.1,89.98,75.31,102.41,77.62,75.34,0.79,1012.2,3.46,5.96,151,0.66,5,10,269.3,74.85,89.98,77.16,102.41,5,3,1
Dhanmondi,10/17/2019,0.62,0.0003,0.0016,0.07,91.62,75.39,102.23,77.59,75.69,0.79,1012.3,3.36,8.05,5,0.49,8,10,271.6,75.32,91.62,77.62,102.23,5,3,1
Dhanmondi,10/18/2019,0.65,0.0112,0.1227,0.46,92.05,75.17,104.92,77.29,76.14,0.79,1011.9,4.11,10.48,350,0.49,8,9.241,268.2,75.39,92.05,77.59,104.92,5,3,1
Dhanmondi,10/19/2019,0.68,0.0002,0.0004,0.05,93.99,73.93,104.37,75.54,74.21,0.74,1012.4,4.92,16.58,354,0.31,7,10,266,75.17,93.99,77.29,104.37,4,3,1
Dhanmondi,10/20/2019,0.72,0.0001,0.0004,0.02,92.91,75.77,100.8,77.89,73.03,0.72,1012,6.11,16.19,342,0.11,8,10,264.7,73.93,92.91,75.54,100.8,8,4,2
Dhanmondi,10/21/2019,0.75,0.0001,0.0007,0.07,92.15,75.6,101.83,77.82,74.96,0.78,1010.5,6.46,10.63,328,0.2,9,10,265.6,75.77,92.15,77.89,101.83,9,4,2
Dhanmondi,10/22/2019,0.79,0.0027,0.0241,0.52,90.72,74.55,98.65,76.58,74.15,0.77,1009.3,4.19,7.15,309,0.27,8,9.806,265.6,75.6,90.72,77.82,98.65,4,3,1
Dhanmondi,10/23/2019,0.83,0.0001,0.0003,0.05,90.79,71.02,96.64,72.67,72.43,0.73,1008.9,4.24,12.13,334,0.46,8,10,261.8,74.58,90.79,76.62,96.64,8,4,2
Dhanmondi,10/24/2019,0.86,0.0127,0.0343,0.98,73.9,68.71,74.41,70.43,69.25,0.87,1011.3,10.65,21.15,9,0.99,5,8.521,261.6,70.17,80.45,71.79,83.91,5,3,1
Dhanmondi,10/25/2019,0.9,0.0366,0.1463,0.98,81.95,72.85,85.31,74.92,70.84,0.89,1010.5,9.04,19.88,59,0.97,5,7.153,262.2,68.64,81.95,70.33,85.31,6,3,1
Dhanmondi,10/26/2019,0.94,0.0462,0.1505,1,81.89,72.3,89.19,74.42,74.88,0.94,1010.7,7.12,25.15,232,0.82,5,9.385,258.9,72.94,81.89,75.22,89.19,6,3,1
Dhanmondi,10/27/2019,0.98,0.0001,0.0006,0.07,84.16,69.52,90.46,71.22,72.92,0.87,1011.6,3.65,13.94,311,0.56,7,10,255.1,72.3,84.16,74.42,90.46,4,3,1
Dhanmondi,10/28/2019,0.02,0.0001,0.0003,0.05,87.27,69.57,93.32,71.32,70.66,0.81,1012,5.93,14.47,332,0.29,8,10,258,69.54,87.27,71.24,93.32,3,3,1
Dhanmondi,10/29/2019,0.05,0.0001,0.0002,0.04,87.84,70.67,92.11,72.55,70.16,0.79,1011.9,4.34,9.18,292,0.32,7,10,261.9,69.57,87.84,71.32,92.11,6,3,1
Dhanmondi,10/30/2019,0.09,0.0001,0.0002,0.04,89.46,70.71,93.78,72.71,70.78,0.77,1011,3.38,8.35,292,0.44,7,10,261.4,70.67,89.46,72.55,93.78,6,3,1
Dhanmondi,10/31/2019,0.13,0,0.0004,0.01,88.69,71.21,92.05,73.16,70.57,0.77,1010.3,3.99,8.78,295,0.46,6,10,260,70.71,88.69,72.71,92.05,6,3,1
Dhanmondi,11-01-19,0.16,0.0001,0.0005,0.04,89.15,70.07,93.15,71.99,71.1,0.77,1010.7,3.95,9.14,324,0.24,7,10,259.3,71.2,89.15,73.15,93.15,1,2,1
Dhanmondi,11-02-19,0.19,0.0001,0.0002,0.05,89.75,69.31,92.37,71.01,70.16,0.76,1011.2,3.89,8.22,332,0.2,7,10,258.9,70.07,89.75,71.99,92.37,3,3,1
Dhanmondi,11-03-19,0.23,0.0001,0.0002,0.03,88.9,70.8,91.78,72.49,69.85,0.76,1011.2,2.78,7.76,321,0.22,7,10,256.2,69.31,88.9,71.01,91.78,2,3,1
Dhanmondi,11-04-19,0.26,0,0.0002,0.02,89.08,71.87,92.66,73.81,70.12,0.75,1010.6,3.37,7.91,304,0.06,8,10,256,70.8,89.08,72.5,92.66,3,3,1
Dhanmondi,11-05-19,0.29,0.0002,0.0007,0.11,89.15,70.13,92.99,71.78,71,0.76,1009.7,3.28,7.56,325,0.13,7,10,259.1,71.27,89.15,73.18,92.99,6,3,1
Dhanmondi,11-06-19,0.32,0.0001,0.0002,0.03,88.79,68.31,89.51,69.72,67.69,0.71,1008.9,4.73,9.25,357,0.53,7,10,257.7,70.13,88.79,71.77,89.51,5,3,1
Dhanmondi,11-07-19,0.35,0,0.0002,0.03,88.75,70.44,90.63,72.19,67.72,0.73,1009.3,4.67,10.66,355,0.65,7,10,259.7,68.31,88.75,69.72,90.63,2,3,1
Dhanmondi,11-08-19,0.38,0.0049,0.0309,0.89,83.51,72.48,89.74,74.42,71.95,0.85,1010.6,4.69,13.55,44,0.98,5,9.739,256.2,70.38,83.51,72.13,89.74,0,1,0
Dhanmondi,11-09-19,0.41,0.0094,0.0446,0.99,82.27,71.9,86.89,73.93,72.46,0.88,1010.4,10.84,24.47,63,1,4,9.114,252.4,72.48,82.27,74.42,86.89,4,3,1
Dhanmondi,11-10-19,0.44,0.0248,0.0781,0.98,77.41,70.57,78.63,72.63,72.08,0.93,1008.7,12.8,33.7,66,1,4,9.064,252.2,71.97,77.41,74.01,78.63,4,3,1
Dhanmondi,11-11-19,0.47,0.0044,0.0174,0.37,82.03,69.05,87.1,70.88,72.14,0.89,1009.1,8.21,22.17,26,0.67,5,10,255.4,70.57,82.03,72.63,87.1,3,3,1
Dhanmondi,11-12-19,0.5,0.0002,0.0006,0.09,86.44,67.11,90.25,68.69,70.24,0.83,1012.2,3.18,8.91,349,0.09,7,10,258.7,68.2,86.44,70.05,90.25,5,3,1
Dhanmondi,11/13/2019,0.53,0.0002,0.0004,0.08,87.08,68.45,91.01,69.98,69.3,0.79,1014.1,4.29,9.45,353,0.1,6,10,257.3,67.18,87.08,68.7,91.01,6,3,1
Dhanmondi,11/14/2019,0.57,0,0.0001,0.01,88.41,67.11,90.55,68.4,68.48,0.75,1013.9,3.27,7.94,333,0.07,7,10,254.7,68.45,88.41,69.98,90.55,7,4,2
Dhanmondi,11/15/2019,0.6,0.0001,0.0002,0.05,88.67,67.91,90.35,69.34,67.27,0.73,1013.1,3.06,8.98,303,0.02,7,9.758,252.1,67.11,88.67,68.4,90.35,3,3,1
Dhanmondi,11/16/2019,0.63,0,0.0002,0.05,86.96,68.06,88.22,69.48,67.25,0.74,1012.7,3,8.21,339,0.02,7,10,255.1,67.91,86.96,69.34,88.22,8,4,2
Dhanmondi,11/17/2019,0.67,0.0001,0.0003,0.02,86.58,65.53,88.17,66.71,67.48,0.75,1012.4,2.54,7.61,321,0.15,6,10,253.9,68.06,86.58,69.48,88.17,2,3,1
Dhanmondi,11/18/2019,0.7,0.0001,0.0003,0.02,86.39,66.25,86.33,67.33,64.34,0.7,1012.7,2.5,7.34,344,0.01,7,10,253.9,65.54,86.39,66.72,86.33,2,3,1
Dhanmondi,11/19/2019,0.74,0,0.0001,0.01,85.89,65.04,85.41,65.99,63.93,0.7,1012.9,2.77,7.42,330,0.06,7,10,254,66.23,85.89,67.31,85.41,3,3,1
Dhanmondi,11/20/2019,0.78,0,0.0002,0.01,85.05,63.26,84.55,63.82,61.01,0.66,1013.6,4.14,10.09,337,0.14,7,10,252.8,65.08,85.05,66.04,84.55,3,3,1
Dhanmondi,11/21/2019,0.81,0.0001,0.0003,0.02,84.97,64.51,84.93,65.52,62.16,0.69,1014.2,3.31,6.77,337,0.01,7,10,254.9,63.26,84.97,63.82,84.93,5,3,1
Dhanmondi,11/22/2019,0.85,0,0.0002,0.01,84.72,66.36,84.23,67.52,63.42,0.71,1014.4,2.47,5.81,14,0.05,6,10,250.7,64.52,84.72,65.52,84.23,7,4,2
Dhanmondi,11/23/2019,0.89,0.0001,0.0005,0.02,84.45,65.32,84.6,66.3,64.15,0.72,1014.2,3.32,9.39,332,0.12,7,10,246.3,66.36,84.45,67.52,84.6,8,4,2
Dhanmondi,11/24/2019,0.93,0.0001,0.0002,0.04,84.15,65.85,84.51,66.93,64.43,0.73,1013.9,3.22,8.08,346,0.15,7,10,240.6,65.32,84.15,66.3,84.51,2,3,1
Dhanmondi,11/25/2019,0.96,0.0001,0.0003,0.05,84.96,65.84,86.33,67.06,65.35,0.74,1014.6,3.8,11.51,355,0.08,7,10,236.7,65.86,84.96,66.94,86.33,5,3,1
Dhanmondi,11/26/2019,1,0.0001,0.0004,0.06,85.76,65.05,86.86,65.92,65.9,0.75,1014.4,3.01,9.2,4,0,7,10,238.9,65.84,85.76,67.06,86.86,2,3,1
Dhanmondi,11/27/2019,0.04,0,0.0001,0.01,86.7,64.29,87.55,65.2,64.65,0.72,1014.2,3.58,7.36,9,0,7,10,240.7,65.05,86.7,65.92,87.55,7,4,2
Dhanmondi,11/28/2019,0.07,0.0001,0.0005,0.04,87.08,65.39,87.82,66.33,64.37,0.71,1014.2,3.25,6.94,336,0,6,10,249.5,64.27,87.08,65.19,87.82,3,3,1
Dhanmondi,11/29/2019,0.1,0.0001,0.0003,0.05,87.42,65.28,87.59,66.27,63.91,0.7,1013.6,2.77,7.12,350,0.01,6,10,247.3,65.31,87.42,66.19,87.59,2,3,1
Dhanmondi,11/30/2019,0.14,0,0.0003,0.03,86.2,65.47,85.95,66.29,63.16,0.7,1013.3,3.38,8.8,342,0,7,10,237.2,65.28,86.2,66.27,85.95,5,3,1
Dhanmondi,12-01-19,0.17,0.0001,0.0004,0.04,84.59,62.57,84.06,63.05,61.36,0.67,1014.3,4.03,10.89,349,0.45,6,10,230.3,65.47,84.59,66.29,84.06,6,3,1
Dhanmondi,12-02-19,0.2,0.0001,0.0002,0.02,82.29,58.69,81.79,59.18,56.7,0.62,1014.7,3.97,9.75,336,0.34,6,10,230.6,62.56,82.29,63.05,81.79,5,3,1
Dhanmondi,12-03-19,0.23,0.0001,0.0003,0.03,81.05,61.24,80.55,61.85,56.32,0.64,1014.3,4.07,9.67,324,0.01,6,10,239.6,58.74,81.05,59.23,80.55,3,3,1
Dhanmondi,12-04-19,0.26,0.0001,0.0003,0.03,81.87,59.28,81.38,59.77,59.05,0.7,1016.4,5.35,8.96,355,0.14,6,10,242.9,61.24,81.87,61.85,81.38,5,3,1
Dhanmondi,12-05-19,0.29,0.0001,0.0004,0.02,85.26,62.58,84.76,63.17,58.23,0.66,1017,3.6,6.98,29,0.42,5,10,242.7,59.28,85.26,59.77,84.76,2,3,1
Dhanmondi,12-06-19,0.32,0,0.0003,0.01,85.79,60.67,85.29,61.16,59.57,0.65,1017.3,3.2,7.19,55,0.44,5,10,246.9,62.58,85.79,63.17,85.29,0,1,0
Dhanmondi,12-07-19,0.35,0.0001,0.0003,0.03,84.78,63.63,84.28,64.12,56.2,0.59,1016.3,4.18,6.89,9,0.19,6,10,248.7,60.67,84.78,61.16,84.28,1,2,1
Dhanmondi,12-08-19,0.38,0.0001,0.0004,0.04,83.73,65.41,83.23,66.12,58.24,0.61,1016.1,3.33,7.79,327,0.33,5,10,249.9,63.63,83.73,64.12,83.23,5,3,1
Dhanmondi,12-09-19,0.41,0,0,0,81.37,61.29,81.1,61.78,59.89,0.66,1015.7,3.63,6.41,351,0.44,6,10,260.2,65.41,81.37,66.12,81.1,3,3,1
Dhanmondi,12-10-19,0.45,0.0001,0.0003,0.02,81.97,60.79,81.47,61.28,56.31,0.62,1014,3.9,8.63,326,0.01,6,10,266.2,61.29,81.97,61.78,81.47,3,3,1
Dhanmondi,12-11-19,0.48,0,0.0002,0.03,80.73,62.07,80.23,62.56,55.67,0.63,1013.7,3.61,8.43,338,0.01,6,10,270.1,60.79,80.73,61.28,80.23,2,3,1
Dhanmondi,12-12-19,0.51,0.0001,0.0003,0.04,80.56,58.82,80.06,59.31,58.39,0.68,1015.2,4.52,8.54,19,0.21,5,10,265,62.07,80.56,62.56,80.06,1,2,1
Dhanmondi,12/13/2019,0.55,0.0001,0.0005,0.04,81.17,58.73,80.67,59.22,56.42,0.66,1016.4,2.76,6.32,356,0.03,6,10,261.3,58.82,81.17,59.31,80.67,4,3,1
Dhanmondi,12/14/2019,0.58,0.0001,0.0003,0.04,82.56,60.98,82.06,61.49,56.83,0.65,1017,3.54,8.8,338,0.01,6,10,262.5,58.73,82.56,59.22,82.06,1,2,1
Dhanmondi,12/15/2019,0.62,0.0001,0.0003,0.05,82.14,61.96,82.29,62.57,60.4,0.72,1016.2,5.13,10.01,356,0,6,10,261.4,60.98,82.14,61.49,82.29,1,2,1
Dhanmondi,12/16/2019,0.66,0.0001,0.0003,0.09,77.69,59.79,77.19,60.28,58.46,0.7,1015.8,5.55,10.31,344,0.41,5,10,258.4,61.96,77.69,62.57,77.19,1,2,1
Dhanmondi,12/17/2019,0.69,0.0001,0.0002,0.08,79.56,57.09,79.07,57.58,59.34,0.73,1016.8,5.44,10.86,334,0.25,5,10,252.9,59.79,79.56,60.28,79.07,3,3,1
Dhanmondi,12/18/2019,0.73,0,0.0002,0.03,77.88,53.73,77.38,54.22,54.13,0.68,1017,7.23,16.94,333,0.05,5,10,253.8,57.09,77.88,57.58,77.38,1,2,1
Dhanmondi,12/19/2019,0.76,0.0001,0.0002,0.05,75.51,52.67,75.01,53.16,51.55,0.68,1015.6,5.83,17.89,318,0.24,5,10,258.9,53.73,75.51,54.22,75.01,1,2,1
Dhanmondi,12/20/2019,0.8,0.0001,0.0005,0.08,73.77,53.59,73.27,54.08,50.54,0.68,1014.5,4.02,9.11,321,0.43,4,10,259,52.67,73.77,53.16,73.27,3,3,1
Dhanmondi,12/21/2019,0.84,0,0,0,72.73,51.85,72.23,52.34,50.15,0.67,1015.2,3.79,7.99,329,0.75,4,10,264.5,53.67,72.73,54.16,72.23,0,1,0
Dhanmondi,12/22/2019,0.87,0.0001,0.0002,0.03,72.09,54.87,71.59,55.36,50.48,0.68,1015.8,4.6,9.21,338,0.34,5,10,269.8,52.1,72.09,52.59,71.59,0,1,0
Dhanmondi,12/23/2019,0.91,0.0001,0.0002,0.02,75.59,54.64,75.09,55.13,52.06,0.66,1015.9,5.46,13.11,336,0.47,4,10,274.6,54.87,75.59,55.36,75.09,1,2,1
Dhanmondi,12/24/2019,0.94,0.0001,0.0002,0.03,77.06,54.28,76.56,54.77,48.48,0.59,1016.3,6.22,14.49,328,0.2,5,10,270.2,54.64,77.06,55.13,76.56,1,2,1
Dhanmondi,12/25/2019,0.98,0.0001,0.0002,0.03,75.92,56.91,75.42,57.4,49.43,0.6,1015.6,4.27,10.16,344,0.38,4,10,276.9,54.28,75.92,54.77,75.42,0,1,0
Dhanmondi,12/26/2019,0.01,0.0001,0.0005,0.07,76.09,57.53,75.59,58.02,50.27,0.6,1014.9,5.51,9.76,339,0.5,4,10,284.3,56.91,76.09,57.4,75.59,1,2,1
Dhanmondi,12/27/2019,0.05,0.0032,0.022,0.51,69.13,54.54,68.74,55.03,55.79,0.8,1014.5,5.76,11.38,349,0.57,4,10,288.7,57.53,69.13,58.02,68.74,2,3,1
Dhanmondi,12/28/2019,0.08,0.0001,0.0005,0.11,72.58,54.16,72.08,54.65,53.85,0.76,1016.2,7.1,15.37,340,0.03,5,10,277.7,54.53,72.58,55.02,72.08,0,1,0
Dhanmondi,12/29/2019,0.11,0.0001,0.0004,0.03,76.78,54.79,76.28,55.28,53.88,0.72,1015.5,6.58,12.33,336,0,6,10,267.5,54.16,76.78,54.65,76.28,0,1,0
Dhanmondi,12/30/2019,0.14,0.0001,0.0004,0.05,76.9,55.53,76.4,56.02,53.41,0.69,1016.3,5.05,9.06,326,0.51,4,10,259.1,54.78,76.9,55.27,76.4,1,2,1
Dhanmondi,12/31/2019,0.17,0,0.0001,0.04,79.97,60.24,79.47,60.73,54.54,0.67,1017.1,3.71,6.65,333,0,6,10,255.9,55.53,79.97,56.02,79.47,2,3,1
Dhanmondi,01-01-20,0.2,0.0001,0.0002,0.04,81.82,61.57,81.39,62.06,57.25,0.67,1018.4,3.42,7.72,290,0.38,5,10,254.4,60.24,81.82,60.73,81.39,0,1,0
Dhanmondi,01-02-20,0.23,0.0001,0.0003,0.16,81.53,63.19,81.7,63.77,60.56,0.73,1019.3,3.69,18.31,7,0.74,5,10,257.8,61.57,81.53,62.06,81.7,0,1,0
Dhanmondi,01-03-20,0.26,0.0088,0.0548,0.81,67.93,60.27,67.79,60.93,59.79,0.83,1017.5,6.47,19.52,34,0.72,4,9.979,272.4,62.7,67.99,63.36,67.79,0,1,0
Dhanmondi,01-04-20,0.29,0.0013,0.0071,0.31,75.16,59.13,74.69,59.63,60.53,0.82,1015.3,3.39,6.74,288,0.46,4,10,272.1,60.27,75.16,60.93,74.69,3,3,1
Dhanmondi,01-05-20,0.32,0.0012,0.0062,0.42,71.23,55.77,70.78,56.26,59.41,0.83,1014.9,4.65,8.01,330,0.43,4,10,250.5,59.13,71.23,59.63,70.78,2,3,1
Dhanmondi,01-06-20,0.36,0,0.0002,0.02,74.59,53.18,74.09,53.67,50.2,0.64,1018.1,6.36,15.22,343,0,6,10,243.2,55.77,74.59,56.26,74.09,0,1,0
Dhanmondi,01-07-20,0.39,0.0001,0.0002,0.04,73.91,54.46,73.41,54.95,49.38,0.64,1016.6,5.77,15.82,320,0.08,6,10,242.3,53.18,73.91,53.67,73.41,0,1,0
Dhanmondi,01-08-20,0.42,0,0.0002,0.02,74.9,58.89,74.4,59.38,52.38,0.68,1015.7,3.98,9.07,357,0.6,5,10,239.8,54.46,74.9,54.95,74.4,0,1,0
Dhanmondi,01-09-20,0.46,0.0052,0.0217,0.63,68.42,56.67,67.92,57.16,56.99,0.79,1015.5,4.66,19.06,1,0.88,4,9.834,240.8,58.89,68.42,59.38,67.92,0,1,0
Dhanmondi,01-10-20,0.49,0.0001,0.0006,0.05,75.7,55.58,75.2,56.07,56.38,0.75,1015.5,5.98,13.61,333,0.05,6,10,243.4,56.67,75.7,57.16,75.2,0,1,0
Dhanmondi,01-11-20,0.53,0.0001,0.0003,0.08,73.75,56.11,73.25,56.6,56.26,0.77,1016,8.38,18.68,321,0.02,6,10,246.8,55.58,73.75,56.07,73.25,1,2,1
Dhanmondi,01-12-20,0.57,0.0001,0.0003,0.03,74.42,55.47,73.92,55.96,56.83,0.78,1014,7.57,20.92,321,0.1,6,10,254.1,56.11,74.42,56.6,73.92,0,1,0
Dhanmondi,1/13/2020,0.6,0.0001,0.0002,0.03,75.16,54.7,74.66,55.19,53.97,0.72,1012.6,4.51,13.35,310,0.16,6,10,264.9,54.25,75.16,54.74,74.66,0,1,0
Dhanmondi,1/14/2020,0.64,0,0,0,75.54,56.03,75.04,56.52,55.2,0.73,1013.5,3.35,8.6,318,0.13,6,10,263.5,54.7,75.54,55.19,75.04,0,1,0
Dhanmondi,1/15/2020,0.68,0.0001,0.0004,0.04,78.07,57.1,77.57,57.59,55.76,0.71,1014.8,3.26,9.44,336,0.09,6,10,262.9,56.03,78.07,56.52,77.57,0,1,0
Dhanmondi,1/16/2020,0.72,0.0001,0.0002,0.04,79.71,58.96,79.21,59.45,57.26,0.7,1015.1,3.44,8.49,4,0.11,6,10,252.8,57.1,79.71,57.59,79.21,0,1,0
